'263322074964172800',@rob41278 wow! Be careful with those power lines. But ur a professional lol,on-topic
'262936500163985408',All this damage is going to cost our state millions to fix.,on-topic
'263021948190195712',I need some coffee... I didn't think this hurricane preparedness through.,on-topic
'263086503310266368',RT @SoVeryEpic: What if Gangnam Style is actually just a giant rain dance and we brought this hurricane on ourselves?,on-topic
'262585481563340802',RT @lindsaydemeola: yo... that hurricane sandy twitter is hilarious as fuck though,on-topic
'262674076999491584',RT @LOHANTHONY: PRAISE JESUS SCHOOL IS CANCELED TOMORROW THANK YOU HURRICANE SANDY YOU MY BITCH,on-topic
'262681465505071104',It's been at least 12 years since I've had this feeling.  No school tomorrow due to weather! #BU #Frankenstorm,on-topic
'262676739690475520',look at me do social media! (@ Frankenstorm Apocalypse - Hurricane Sandy w/ @saadiq) http://t.co/RLSd2blA,on-topic
'263064669323923457',RT @chris_coltrane: Friend in New York just emailed me this pic. He says it's legit. Pretty worrying stuff. #hurricane #sandy  http://t. ...,on-topic
'262559272859226112',"RT @yayo120_: Dear Hurricane Sandy, take out err mufuccin school in jersey!",on-topic
'263288941233467392',RT @richardbranson: Incredible video of Coast Guard rescuing 14 people from HMS Bounty. Countless everyday heroes during Hurricane #Sand ...,on-topic
'262674796842733568',"MA always has crazy ass weather, yet every time a hurricane or something comes, everyone freaks out like its Christmas. #hurricanesandy",on-topic
'263336637868679168',"RT @David_Brody: Once elected, I will take away a female Hurricane's right to choose #RomneyStormTips",on-topic
'263097766228680704',RT @justinbieber: everyone dealing with the hurricane up north be safe,on-topic
'262929753768595456',RT @cnnbrk: Hurricane #Sandy intensifies -- with sustained winds now reaching 90 mph. http://t.co/XEYNBgW0,on-topic
'262591545323188224',@carolynpekala your hurricane tweets are cracking me up ???,on-topic
'262661696345231360',I'm kinda nervous about this hurricane...,on-topic
'262529081021718528',RT @AHurricaneSandy: I WENT TO HIGHSCHOOL WIT IRENE. SHE CAN'T EVEN TWERK. SHE AIN'T BOUT DAT HURRICANE LYFE.,on-topic
'263324487024529409',Good morning world I'm alive I survived sandy but this shit was no joke,on-topic
'262785712129191936',RT @cnnbrk: National Hurricane Center says #Sandy is making its turn to the north. Forecast map shows the storm hitting the Jersey shore ...,on-topic
'262767129575690240',I have 8 fewer followers than @evewrites. Let's do something productive during #frankenstorm -- help me overtake her!,on-topic
'263265753300619264',@sofcabral Today!! :D but only around the area... Subways are still closed cause they got flooded,on-topic
'262735193020968960',All these Hurricane Sandy tweets are cracking me up right now. ??,on-topic
'262886512394395649',@Zoinx3 amen to that! I love the name Frankenstorm,on-topic
'263025700179689472',There's a twitter account for a hurricane...are you serious? #WhatHasTheWorldComeTo,on-topic
'262571961870327809',"lol I wanna be in school during the hurricane , throw the bitches that are talking shit out the window ??????????",on-topic
'263042707264512000',RT @SkepticalAfrica: What if gangnam style is actually just a giant rain dance and you Americans brought this hurricane on yourselves #Sandy,on-topic
'263096721989578752',RT @AshKetchum151: Hurricane Sandy is just a test from Mewtwo to find the best Pokemon trainers.,on-topic
'263424191607492608',"Hurricane Katrina, David Stern? #Sandy is offended.",on-topic
'262347674202808320',I think I live under a rock considering I didn't know till right now that a hurricane is coming..,on-topic
'262790741527494656',RT @KaitlynCastoria: why does this hurricane have 94K followers on twitter.. why does it have a twitter..,on-topic
'262779409717669890',Can you imagine if the election was this week ??? It would be all thrown off cuz of the hurricane,on-topic
'263024773582426112',RT @dasgoodvodka: This is gonna be @Bubbaturch7 watching Hurricane Sandy this week http://t.co/pyf3Sisr @Captain_Emerica @twitrless_bown,on-topic
'262860283146539010',Checking on my flight.Supposed to leave Toronto @10am.So far so good.So many delays due to Hurricane Sandy.,on-topic
'262887928546615296',"Lol smh, We've all been tricked into cleaning out the supermarket where's big bad Sandy?!",on-topic
'262588955466289152',"RT @Gingerhazing: Hurricane blessing: Stay safe, and may your power stay on and your classes be cancelled!",on-topic
'262644973323833344',RT @MariahMotti: Who the fucks getting bagels and egg sammies in a hurricane #comeonnow,on-topic
'262737848485154816',Best part about hurricanes. The $5 dollar hurrican drink special. @JJsPub #mola.,on-topic
'262813644180578305',RT @AdwaAlDakheel: #IfHurricaneSandyWasInSaudi\\The issue would be in her going out without her ???? - not in the actual hurricane.,on-topic
'262655752739639296',"RT @presidentloh: University of Maryland, College Park will be closed tomorrow (Monday) due to Hurricane Sandy.  Stay safe.",on-topic
'262689646314659840',You know you spanish if instead of racking up on water for this hurricane you rack up on liquor.,on-topic
'263311741897818112',Not even tryin to be negative tho I bet the east coast won't look at us side ways no more about jumping every time a hurricane comes,on-topic
'262875759620812800',Flying in a hurricane... Grrreeaatt,on-topic
'262726508110544896',Hurricane Alert: Documentaries For Weather Watchers http://t.co/RuJktwnS,on-topic
'262664393324638209',RT @Dougthejug: Am I the only one who thinks that walking to class in a hurricane is gonna be fucking awesome?,on-topic
'263109054312886272',RT @justinbieber: everyone dealing with the hurricane up north be safe,on-topic
'263040678920081408',"@marcushasfun- u were a guest star in my dream last night, &amp; 2day I noticed Marcus Garvey Park on a NYC #hurricane map! http://t.co/LQ2Kpif0",on-topic
'263315431148904448',RT @realDonaldTrump: Hurricane is good luck for Obama again- he will buy the election by handing out billions of dollars.,on-topic
'263029308698812417',This hurricane is no joke !,on-topic
'262795985250578432',RT @__ShawnRitner_: Hurricane Sandy - Superstorm take it serious_ like everyone in San Francsico is taking the Giants win Serious,on-topic
'263072705606193153',@CanadianWorm HELP ME FREDO THE HURRICANE IS COMING TO WHERE I LIVE!!!!!!!!!!!!!!!!!!!!!!!!!!! IF I DIE TELL JUSTIN I LOVE HIM!,on-topic
'262380815323906048',"RT @aguywithnolife: Everyone calm down, God would never let Hurricane Sandy destroy New York... Tim Tebow lives there.",on-topic
'262993559911792640',"@twc_hurricane: Partial crane collapse at 157 W. 57th St., a high-rise under construction in NYC. Crane dangling over street. #NYC #Sandy",on-topic
'263069990243155968',@silvasweater sitting in the car with Austin charging phones. a tree almost just knocked out my house. and NO POWER,on-topic
'263035810885033984',@justinbieber: everyone dealing with the hurricane up north be safe,on-topic
'263423843350228992',Did David Stern say Hurricane Katrina?? lmao,on-topic
'263109570203901952',RT @Barbi_Twins: During #disaster & #hurricane cab drivers & evacuations shelters cant turn down someone with pet with lease or  ...,on-topic
'263338126481686528',RT @JersieLaShay: RT  What if gangnam style is actually just a giant rain dance and we brought this massive hurricane on ourselves,on-topic
'263081004451893248',@yoDenis_ I might just run to your house because I have no power what's so ever,on-topic
'262609235819511808',Id like the hurricane to hit while were in school&destory the school&just kirk off at the principal&be like see we shouldn't have had school,on-topic
'262769594010308608',"So happy to be back in NYC. Beat Hurricane Sandy, manned the reg desk at the #filmtvconf and spent a great week meeting amazing people. :)",on-topic
'262688802793988096',@hurricannesandy @diplo crazy there is already an account for this. I stayed in nyc let's hope for the best!!!,on-topic
'262772706032898048',"No class till Wednesday!?! Just gonna be chilling in my hotdog costume, I see you Hurricane Sandy...",on-topic
'262927362642046976',RT @RomneyStormTips: Everyone in the path of the hurricane should head to their second or third home to safety #Sandy #RomneyStormTips,on-topic
'263028568295084032',RT @HuricaneeSaandy: What if Gangnam Style is actually a rain dance and we have brought this hurricane on ourselves? #HurricaneSandy,on-topic
'262744816910217216',"State by state breakdown of preps: States up and down the East Coast are preparing for Hurricane Sandy, which ha... http://t.co/Zer8LgqP",on-topic
'262594873188831233',I'm believe they make this hurricane shit up so y'all can go out and spend that money,on-topic
'262372561923485697',Great times RT @theROULHAC: I remember the last hurricane party at 3406..........good times,on-topic
'262557551852408832',RT @hurricannesandy: hurricane sandy is all fun and games till you lose power and wifi,on-topic
'262506528832114688',@NiallOfficial i just woke up. err. hurricane tomorrow!! D:,on-topic
'263051075450441731',Yo dis hurricane is dank,on-topic
'262686312639905792',"I just hope the hurricane doesn't off us. I may never experience BBQ again.. :,(",on-topic
'263312798107451394',so are you gonna call it cuddling weather when hurricane sandy blows off your roof too-  @zayncocaine  LMFAOOOOOOO,on-topic
'262864904590090240',@mcbainsandy dinnae be a wank hurricane sandy and enough with your winds #lolz,on-topic
'262592285382955011',lmfao uhm hurricane sandy wants to follow me on Instagram....... http://t.co/5MIcMWID,on-topic
'263075125472161792',U think hurricane Sandy is bad just wait till Hurricane Selver comes hehe,on-topic
'262775392509767682',"Storm is supposed to be really bad, just hope everyone is safe and smart, be careful everyone, love u all &lt;3",on-topic
'262686077352030208',RT @MattWebb333: Were do they even make up these hurricane names???,on-topic
'262996134681788417',RT @miilkkk: Hurricane Sandy wouldn't be here if Patrick would've just stopped making fun of Texas.,on-topic
'263334753292414976',I'm praying for those stuck and stranded without power. Love y'all.,on-topic
'262390608440737792',"RT @katewalsh: Jeez, was supposed to go to NYC but frankenstorm put the kabosh on that, instead I dressed up like a cat & drank some ...",on-topic
'262570169367396352',"Photo: I’d like to apologize for doubting you, Mighty Frankenstorm. Please don’t kill everybody. These... http://t.co/NUfkpreI",on-topic
'262608736814768129',RT @GeorgiaPower: Help is on the way! A number of storm teams are on their way north today in preparation for  #Hurricane #Sandy relief.,on-topic
'262530967468638208',RT @itsxbrandi: Hopefully this hurricane knocks out the power for school and they won't be able to fix it for a couple days and I won't  ...,on-topic
'263029260292345856',RT @_Happy_Gilmore: Hurricane Sandy is the worst disaster N.J./N.Y. has seen since the Jets played yesterday.,on-topic
'262356904372736000',"@MikeBloomberg Cheap #Hurricane tip from the South, fill up your own water containers at home now instead of buying. #Sandy",on-topic
'262687159750909952',So much Anxiety waiting for the Hurricane to come,on-topic
'263416461974970370',@knowledgekatti can you call? The hurricane hit pretty badly in NYC. I don't have Internet. On here from my phone. Call us. Xx,on-topic
'263403862675824641',No power+ 6 o'clock curfew= me and @dee_freshest getting drunky,on-topic
'263096115623260160',Oh my god! @anildash: HOLY CRAP. Video of the ConEd power plant blowing out: http://t.co/iyGlAXVZ (starts at 0:16) via @JukayHsu,on-topic
'263104123497508864',RT @tyleroakley: Madonna? Is that you? Reaching out for support during this troubling Hurricane? I see you girl. http://t.co/14GGT1Wo,on-topic
'262982148238217216',RT @IamEvilTebow: If Tony Romo was controlling this hurricane it would be intercepted by Canada.,on-topic
'263118496500678657',RT @VedoTheSinger: My prayers go out to each and every person on the East Coast facing Hurricane Sandy. Love You All!!,on-topic
'263092322009505792',This boy said hurricane Chris lol,on-topic
'263328835695693824',RT @jasiri_x: Have the Republicans blamed Hurricane Sandy on Obama yet?,on-topic
'262611663428136960',Hurricane Sandy is coming! God bless zone A;) @ Sea Gate Residence http://t.co/XcxcMV4G,on-topic
'263024088967151617',Does anyone know if the birds have left NYC? That would mean trouble! #thedayaftertomorrow #sandy,on-topic
'262984537565442048',How's the hurricane treating everyone? http://t.co/ZjJ9tlOT,on-topic
'263308215985504256',thank GOD we have family close by who has power.,on-topic
'262401098252423168',RT @SongsQuotations: After a hurricane comes a rainbow - Katy Perry,on-topic
'262581570257448960',"Do you guys realize that if thes hurricane tears down schools,  our houses are goimg down aswell..... think.",on-topic
'262623857888858112',RT @CluelessHelen: I hope Hurricane Sandy doesn't make my power go out. LOL sike it doesn't matter.,on-topic
'262563007060647938',RT @AFrankenStorm: BLOWIN SO MANY NIGGAS THEY SHOULD CALL ME HURRICANE SANDY KARDASHIAN.,on-topic
'263331664468533248',RT @realDonaldTrump: My @extratv interview before Hurricane Sandy explaining that I would be staying in Trump Tower during the storm htt ...,on-topic
'262942663987326976',RT @cnnbrk: Weather service reports 24-foot seas off New Jersey ahead of Hurricane #Sandy http://t.co/XEYNBgW0,on-topic
'262564906463805440',RT @hurricannesandy: OH MY GOD KAREN YOU CAN'T JUST ASK A HURRICANE WHY SHE'S ONLY A CATEGORY 1.,on-topic
'263375208092692480',"As long as Charlie still has phone service, he will doing a radio show, describing his experience with Hurricane... http://t.co/xnCJY9x3",on-topic
'262741173817454592',I am better prepared for a Zombie apocalypse then the #FrankenStorm #playingtheodds,on-topic
'263113178731384832',RT @brookesouders: This hurricane's name should be Helga.,on-topic
'263102077767663616',RT @nicholashuba: #SANDY #LBISANDY MT @DavidWyrschJr The Sea Shell in Beach Haven. Water is over the dune. #frankenstorm http://t.co/kCv ...,on-topic
'262609254412857344',Glad I have my priorities straight. At the bar watching football instead of preparing for the hurricane.,on-topic
'262976590156292097',RT @missA_min: And to the other side of the world.. Watch out for the hurricane sandy. Really hope nobody gets hurt...,on-topic
'263410414526816256',Obama Heads To Red Cross In Aftermath Of Hurricane Sandy http://t.co/PPNCaCwG via @HuffPostPol,on-topic
'263130364363550722',@xoBeverlyxo u am but scared and annoyed from this badass #sandy !,on-topic
'263060453612216320',“@justinbieber: everyone dealing with the hurricane up north be safe” Thank you baby ?? sandy tryna kill me before i see you she crazy ????,on-topic
'263391042764697600',"um, part of someone's house is in my backyard. #sandy  @ Yellow House http://t.co/21GkjqvY",on-topic
'262658157875179520',RT @nick_junior412: Stop complaining about having school tomorrow. The hurricane hasn't even hit and when it does it probably wont even  ...,on-topic
'262779485747810304',???? “@RubbaBand_Sam: If she at the club during Hurricane Sandy .... #YouCantTrustHer !!”,on-topic
'263096714582433793',RT @AshKetchum151: Hurricane Sandy is just a test from Mewtwo to find the best Pokemon trainers.,on-topic
'262960259767873536',“@efitz6: Hurricane Sandy approaching New York. http://t.co/ucmlpwdK” stay safe!,on-topic
'263351834578677760',Coco's Breasts Defeat Hurricane Sandy http://t.co/fEzGrBtP #hollywood,on-topic
'262942494491279360',"Heard that the hurricane starting in Brooklyn; and Manhattan. Oh, please. Be safe.",on-topic
'262784634818019329',RT @NASAHurricane: ATLANTIC*Revised Update* NASA Satellites See Sandy Expand as Storm Intensifies\- Hurricane Sandy is a category one... ...,on-topic
'262982195076022272',RT @anilkohli54: RT @iParamanand If hurricane Sandy were to hit India... it will be called Rajiv Gandhi Memorial Jan Barbad Yojna Hurric ...,on-topic
'262962970483642368',Branches already falling on my roof,on-topic
'263340928952049664',http://t.co/z8sSBPXY ( The Cult - Revolution on YouTube) Dedicated to the 77 dead from Sandy Frankenstorm. 1st hurricane with a surname :/,on-topic
'262601536084000769',Check out our special #EDM countdown (#hurricane edition) from our facebook page from yesterday http://t.co/mHlslu8c http://t.co/2h0ZPCIt,on-topic
'262646634238857216',RT @Southern_Living: Thinking of everyone who is in the path of Hurricane Sandy. Stay safe and keep us posted!,on-topic
'262614056916111361',RT @FauxJohnMadden: BREAKING:  National Weather Service projects Mark Sanchez to be a bigger disaster than Hurricane Sandy.,on-topic
'262690747919245312',RT @FREE_FACTS: The only way to protect your family from Hurricane Sandy is by eating a bible,on-topic
'262889102976884736',RT @MariaBaybeeee: I wish Hurricane Sandy would come through and blow good ole South Stanly away ??,on-topic
'263408592441454594',Is it me or people were being overdramtic with hurricane sandy? Just saying,on-topic
'263126116095647745',RT @hurricannesandy: I'M A INDEPENDENT SASSY BLACK HURRICANE WHO DON'T NEED NO MAN.,on-topic
'262619771550441472',"Coastal Flood Warning issued for Ellis Island, NJ http://t.co/VPHcwCnb",on-topic
'263146764637446144',"@FreddyFigs: Praying that all my family, friends &amp; people are safe on the East Coast. Everyone, please stay safe out there.Thanks babe!xo",on-topic
'262408170561998849',RT @BigFrankenStorm: I WENT TO HIGHSCHOOL WIT IRENE. SHE CAN'T EVEN TWERK. SHE AIN'T BOUT DAT HURRICANE LYFE.,on-topic
'263308195164995585',RT @P0TUS: RT @realDonaldTrump: Hurricane is good luck for Obama... &lt;&gt; Aaaand the #Romney stooge buffoon demonstrates teabagger p ...,on-topic
'262662422261800960',"RT @Cashier_Issues: It's official, either the world is coming to an end or Hurricane #Sandy is a new holiday #cashierissues",on-topic
'262667092082434048',RT @ZOElC17: Dear hurricane Sandy...please make Susquehanna cancel school cause I do not want take hat south east Asia quiz,on-topic
'263403164861087744',"HURRICANE SANDY, Y U NO BLOW MY SCHOOL AWAY?",on-topic
'263378825902170112',RT @OldHossRadbourn: Hurricane Jar Jar has done much damage today.,on-topic
'263090358202806272',My power went out!!!!!! But came back on!!!!!!,on-topic
'262702425515913216',Spent my last $6 on food for this hurricane.,on-topic
'262356938132713472',RT @JewdyGold: Waiting for someone to blame Hurricane Sandy on the Gays and Roe v Wade.,on-topic
'262689154624794626',RT @SandysHurricane: HURRICANE SANDY AIN'T EVEN A SCARY NAME THO. I NEED A TERRIFYING NAME LIKE HURRICANE SHANAYNAY OR SUM SHIT.,on-topic
'263325466906226689',I can't believe everyone cares about mischief night! do you not fucking realize the people you go to school with have lost their homes?,on-topic
'262634285008289792',"Guess I'll treck my behind to campus and hope the hurricane doesn't hit so i can edit this video,",on-topic
'262595793796608000',RT @OhThatsAMBER__: That hurricane page is hella annoying.,on-topic
'263081012110704640',Floods + living in a basement = No Bueno,on-topic
'263411671953965056',RT @capitalweather: Unbelievable before and after photos from Hurricane #Sandy: http://t.co/wGD3J8GK,on-topic
'262945179563089923',"RT @imsure: Yeah, Hurricane Irene & Sandy are trending! RT @fpatterson1050 @imsure @sbprice @JonathanStein4. IRENE???",on-topic
'262905782675329024',even all this food will not avail me if this hurricane takes down my house,on-topic
'263025092454412292',Going to Times Square because #YOHO you only hurricane once,on-topic
'263247302439866368',And Sandy is still here.. Good morning hurricane #smh,on-topic
'263367062792044545',"RT @HurricaneSandyw: FOR EVERY 100 RETWEETS, WE WILL BE DONATING $1,000 TO HELP REBUILT COMMUNITIES DAMAGED BY HURRICANE SANDY. PLEASE R ...",on-topic
'262916443069378562',Check out the size comparison between hurricane #Sandy and Irene: http://t.co/l0iitzn5,on-topic
'263395664216596481',"NYC Entrepreneurs Stand Up to Hurricane Sandy: From local businesses to tech startups, a look at the creative wa... http://t.co/CFJw2Wc7",on-topic
'262811660278984704',Hurricane Sandy: As Seen From Above http://t.co/9rZZfi7b,on-topic
'263094362819399680',RT @mashable: Hurricane’s Sandy appears to mark Instagram’s largest presence in a major news story to date. http://t.co/HmaZo6Q3,on-topic
'262981137226424320',"RT @ShooterMcGavin_: If any New Yorker ever wanted to throw a football like Tim Tebow, Hurricane Sandy gives them that opportunity over  ...",on-topic
'263288440492285954',May the ppl that Hurricane Sandy has claimed victims off rest in peace nd the rest of the ppl in the US be in our thoughts. RT if u with me,on-topic
'263279112947392512',Perils of Pre-Tapes: President Obama Talks iPod on Radio as Hurricane Hits - ABC News http://t.co/wenTDxgI,on-topic
'262345003693666304',Jill Biden has canceled Sunday campaign appearances in Huntersville and Asheville so law enforcement agencies can focus on Hurricane Sandy.,on-topic
'263311280654409728',"Letterman, Fallon Host Late-Night Shows During Hurricane With No Audience - http://t.co/ncun0K04",on-topic
'263350308296613888',"Just because there was a hurricane, doesn't mean I can't online shop still ??. I think I just spent like 800$ lol",on-topic
'263398252227993600',RT @piercetheveil: Philly! Just a reminder that our show at the TLA has been rescheduled to Nov. 5 due to the hurricane. Sorry for any i ...,on-topic
'262581149916880896',RT @LOHANTHONY: dear hurricane sandy please tear down my school that is all i ask of please and thank you,on-topic
'262577138182537216',"Tsunami going to canada, earthquake in hawaii, hurricane sandy ??? #2012",on-topic
'263315743708418048',"RT @HurricaneSandyw: FOR EVERY 100 RETWEETS, WE WILL BE DONATING $1,000 TO HELP REBUILT COMMUNITIES DAMAGED BY HURRICANE SANDY. PLEASE R ...",on-topic
'263127231809855488',@ZillaMonster23 @uncle_dirty i'm sure this hurricane will fuck em up! NO MERCY!,on-topic
'262812588478459904',Luckily Nebraska is in the middle of the US. Feeling sorry for my friends on the East Coast though. #Hurricane #edps121,on-topic
'262616776037253120',"RT @TurtlemansDog: Wish we could figure out a way to wrestle a hurricane and release it back over water. Until then, pray. #Sandy @turtl ...",on-topic
'262948649141665792',Hurricane Sandy is about to kick some ass!! #hurricanesandy,on-topic
'263021190686310400',@ChekaDatBITCH with what power it's about to go out,on-topic
'262684238896300032',I wanna go to the beach but I don't wanna die,on-topic
'263321733744975872',RT @RT_com: BREAKING: US death toll from hurricane Sandy climbs to 33. LIVE UPDATES http://t.co/RFbLL7kn,on-topic
'263120928010039298',"RT @fema: What to do before, during, and after a #hurricane. On the web: http://t.co/sPshqlkH On your phone: http://t.co/xz5hNhXR #Sandy",on-topic
'263118766982959104',@rachelwoellerr what if the hurricane gobbles ya up????,on-topic
'263098770529587200',“@ItsReginaG: Karen covering Hurricane Sandy: http://t.co/0CkBkjww” @_hayp,on-topic
'262951389964165121',@matty_maher showers wont work if the powers out,on-topic
'263391639165345792',Hurricane Sandy's Effect on the Comics Industry http://t.co/S2FgTzZZ,on-topic
'263143030364708864',RT @kerrysuess: Leadership: Romney Uses Campaign Bus to Deliver Hurricane Relief http://t.co/7vEwnFaO via @BreitbartNews,on-topic
'263368654295547904',RT @hurricannesandy: RETWEET IF YO ASS SURVIVED HURRICANE SANDY 2012.,on-topic
'262674775913160704',RT @SkyNewsBreak: Sky Sources: All British Airways flights to and from New York are cancelled with immediate effect due to Hurricane Sandy,on-topic
'262653642811785216',@jaCKawesome11 so far nope! I'm at work and people are buying records. But supposed to get bad soon. Transit shuts down at 7pm.,on-topic
'263029963568082944',"@DrCelular Hurricane Sandy, Oct. 18-28, 2012 (GOES Full Disk): Hurricane Sandy, Oct. 18-28, 2012 (GOE... http://t.co/8H493VT5 #drcelular",on-topic
'262916384491724800',RT @realsandycane: DIS BITCH WAS LIKE I'M DYING AT HURRICANE SANDY TWEETS AND I'M LIKE YOU ABOUT TO BE DYIN IN REAL LIFE HOE.,on-topic
'262721665031606272',All you east coast friends stay safe! http://t.co/hJi3q5cn #hurricane #sandy,on-topic
'263364834257670144',"RT @emilysmyth_xo: praying for the safety of the people who live in new york and the other areas affected by hurricane sandy, just awful ...",on-topic
'262917864296681472',RT @TheAtlantic: The webcams to watch as Hurricane #Sandy makes landfall http://t.co/S5jekUJx via @quartznews,on-topic
'263339619016392704',(Joke of The Day) LMAO! Imagine a “Hurricane Abimbola” is heading for Ekiti in 3weeks http://t.co/IZ9o5EkZ Via @GistReel,on-topic
'263354703633604608',RT @Shukat1: Hurricane #sandy has hit the UK ! My garden is going crazy.. http://t.co/ZLQyeKkk,on-topic
'262583505173766144',RT @LOHANTHONY: dear hurricane sandy please tear down my school that is all i ask of please and thank you,on-topic
'262581997032054784',Hope everybody is safe during this hurricane,on-topic
'262774337180934144',@MsAirJay smh word? Come thru the hurricane is a hoax,on-topic
'262786566118838273',why is hurricane sandy coming to new york COME TO BRAZIL SANDY,on-topic
'262403204283785217',"RT @capitalweather: MT @wsjweather: 11pm: #Sandy largest hurricane in Atlantic history measured by diameter of gale force winds (1,040mi ...",on-topic
'262967858064154625',RT @biggangVH1: Hurricane party at my house !!  Xoxo,on-topic
'263124822828138496',"Forked River, NJ, inundated. Pic via Stacey Goller #hurricane #sandy http://t.co/v9evIlzE",on-topic
'262774913679630336',Hurricane Sandy? Is it an American slang for Sandhi Sudha?,on-topic
'263405229138137088',RT @hurricannesandy: RETWEET IF YO ASS SURVIVED HURRICANE SANDY 2012.,on-topic
'263389090844659712',RT @hurricannesandy: WHAT IF GANGAM STYLE WAS ACTUALLY JSST A GIANT RAIN DANCE AND WE BROUGHT THIS HURRICANE ON OURSELVES?,on-topic
'262760871141470208',"RT @Mikey_Allegheny: BIG POOL PARTY*\Going Down TOMORROW NIGHT At Your Front Door ! Hosted By: Hurricane Sandy . No Police , Music By Dj ...",on-topic
'263033958831374336',"US braces for hurricane landfall: Hurricane Sandy is bearing down on the US East Coast, closing financial markets, paralysing transpo...",on-topic
'262703177063882752',"RT @WSJ: Following Hurricane #Sandy on Twitter? Subscribe to our list of meteorologists, weather agencies, reporters: http://t.co/5yYGji4g",on-topic
'262991232500920321',"A guy shared a picture of Hurricane Sandy so when I commented on it being fake he said he knows but it's intense as hell ITS NOT REAL, BRO",on-topic
'262781759740063745',"RT @andylassner: I'm very, very concerned about 53% of the people in the path of Hurricane Sandy\\-Mitt Romney",on-topic
'262781338334162944',RT @branrocks: Thanks for being an awesome car wash Hurricane Sandy.,on-topic
'263094817578418176',"Mind-Blowing Hurricane Sandy Photos Taken By Readers: Williamsburg, Brooklyn: 10 a.m.\      Bracing for Sandy i... http://t.co/qxZ3h6rr",on-topic
'262360311565271040',"RT @miilkkk: If ur apartment is hit by a dolphin,DO NOT GO OUT TO SEE IF THE DOLPHIN IS OKAY. That's how hurricane Sandy tricks you into ...",on-topic
'262580734794010626',RT“@nathoudini: I feel bad for the homeless if the hurricane really does come.”,on-topic
'263093231049375744',RT @hurricannesandy: RT IF YOU'VE EVER FELT PERSONALLY VICTIMIZED BY HURRICANE SANDY,on-topic
'262667337600229376',"RT @Huff_13: BREAKING NEWS: Hurricane Sandy is going to cum on all our faces, details at 6",on-topic
'262997242758197248',RT @1DFanProblems: LITTLE THINGS IS OUT IN FOUR DAYS (THE MUSIC VIDEO) WE NEED TO BEAT BIEBER'S RECORD DON'T DIE IN THE HURRICANE,on-topic
'263313996835323904',RT @itsBLB: Girl sweeps him off his feet. Hurricane Sandy.,on-topic
'262916313528279041',Financial workers get their own transportation #sandy #fidi  @ Financial District http://t.co/w4fzQBu2,on-topic
'263320345635852289',"Columbus circle last night, completely empty and the CNN sign is busted #nyc #columbuscircle #hurricane http://t.co/W4qh9y5p",on-topic
'263411928741842946',I'm praying for the people that were affected by hurricane Sandy  Lovely Ne',on-topic
'263310134632144898',@LittleMixersNYC is the hurricane gone now in NY? I'm from massachusetts and it isn't bad here anymore!,on-topic
'262603634381058049',RT @caitlinnruggero: hurricane sandy is not cuddle weather shut up,on-topic
'263344253378379776',RT @RexHuppke: BREAKING: Donald Trump will donate $5 million to hurricane relief effort if everyone admits Hurricane Sandy started in Kenya,on-topic
'262644269620277249',These hurricane sandy accounts are stupid ??,on-topic
'262634829949059072',Watch the hurricane not even be bad. #totallyjinxingus #sorrynotsorry,on-topic
'262950488675336192',No one is taking Hurricane Sandy serious ????,on-topic
